UF,Municipio,Municipio_UF,Estado,Unidade_Federativa,Regiao,CEP,Endereco,Bairro,Endereco_Completo,Latitude,Longitude,Tipo_Servico,Nome_Servico,Telefone,Outro_Telefone,Email,Site,Rede_Social,Fonte_URL,Data_Extracao,Ultima_Atualizacao_Modelo
RR,Boa Vista,"Boa Vista,RR,Brasil",RORAIMA,Roraima,Norte,69305-115,AV BRASIL S/N 13 DE SETEMBRO,N/i,"AV BRASIL S/N 13 DE SETEMBRO,Boa Vista-RR,69305-115",2.8282236,-60.666344400000007,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Materno Infantil N Sra De Nazareth,(95) 98412-7740,N/i,direcaogeralhmirr@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,Boa Vista,"Boa Vista,RR,Brasil",RORAIMA,Roraima,Norte,69308-160,"AV DAS GUIANAS 1645, 13 DE SETEMBRO PROX A RODOVIARIA",N/i,"AV DAS GUIANAS 1645, 13 DE SETEMBRO PROX A RODOVIARIA,Boa Vista-RR,69308-160",2.8044549,-60.6885193,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Da Crianca Santo Antonio,(95) 3198-3000,N/i,hcsa.saude@boavista.rr.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,Boa Vista,"Boa Vista,RR,Brasil",RORAIMA,Roraima,Norte,69313-595,"RUA CABO PM JOSÉ TABIRA DE ALENCAR MACEDO,  Nº 602, CARANÃ",N/i,"RUA CABO PM JOSÉ TABIRA DE ALENCAR MACEDO,  Nº 602, CARANÃ,Boa Vista-RR,69313-595",2.8385487,-60.7185894,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,1º Juizado Especializado De Violência Doméstica E Familiar Contra A Mulher E 2º Juizado De Violência Doméstica,"(95) 3194-2649, (95) 3194-2646, (95) 3194-2642, (95) 98401-6845",(95) 3194-2647,1JESPMULHER@TJRR.JUS.BR E CEVID@TJRR.JUS.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,Boa Vista,"Boa Vista,RR,Brasil",RORAIMA,Roraima,Norte,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Boa Vista-RR,SIGILOSO",2.8206339,-60.6737553,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Casa Lar Abrigo De Maria,SIGILOSO,SIGILOSO,ABMARIA@HOTMAIL.COM  mariaab843@gmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,Iracema,"Iracema,RR,Brasil",RORAIMA,Roraima,Norte,69348-000,Rua ELÓI PEREIRA S/N,N/i,"Rua ELÓI PEREIRA S/N,Iracema-RR,69348-000",2.1684701,-61.0526247,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Mista Irma Camila,(95) 98404-1831,N/i,iracemarrsaude@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,Normandia,"Normandia,RR,Brasil",RORAIMA,Roraima,Norte,69355-000,AV MAURICIO HABERT S/N CENTRO,N/i,"AV MAURICIO HABERT S/N CENTRO,Normandia-RR,69355-000",3.8797072999999989,-59.6339974,Serviços de Saúde a Pessoas em situação de violência sexual,Centro De Saude Iracema Galvao,(95) 3262-1126,N/i,adm.semsa2019@hotmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,Normandia,"Normandia,RR,Brasil",RORAIMA,Roraima,Norte,69355-000,RUA RUTH QUITERIA 07 CENTRO,N/i,"RUA RUTH QUITERIA 07 CENTRO,Normandia-RR,69355-000",3.8880150999999992,-59.6242461,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Mista Ruth Quiteria,(95) 98402-2606,N/i,ruthunidade97@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,São Luís,"São Luís,RR,Brasil",RORAIMA,Roraima,Norte,69370-000,AVENIDA JOAO RODRIGUES DA SILVA S/N CENTRO,N/i,"AVENIDA JOAO RODRIGUES DA SILVA S/N CENTRO,São Luís-RR,69370-000",1.0174101,-60.039732,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Basica De Saude Regina Ribeiro Paiva,(95) 3537-1021,N/i,semsasl@hotmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RR,São Luís,"São Luís,RR,Brasil",RORAIMA,Roraima,Norte,69370-000,AVENIDA MACAPA S/N CENTRO,N/i,"AVENIDA MACAPA S/N CENTRO,São Luís-RR,69370-000",1.0145591,-60.0419779,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Francisco Ricardo De Macedo,(95) 98405-4155,N/i,hfrm@autlook.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Alegrete,"Alegrete,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,97541-260,RUA GENERAL SAMPAIO 88 VILA NOVA,N/i,"RUA GENERAL SAMPAIO 88 VILA NOVA,Alegrete-RS,97541-260",-29.77518989999999,-55.791256999999987,Serviços de Saúde a Pessoas em situação de violência sexual,Santa Casa De Alegrete,(55) 3422-2888,N/i,adm@santacasaalegrete.org.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Alegrete,"Alegrete,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,97541-520,VISCONDE DE TAMANDARÉ - Nº 363 - BAIRRO: CENTRO,N/i,"VISCONDE DE TAMANDARÉ - Nº 363 - BAIRRO: CENTRO,Alegrete-RS,97541-520",-29.7849463,-55.7880821,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Posto Policial Para Mulher – 1ª Delegacia De Polícia,"(55) 3427-0327, (55) 3427-0326,  (55)3427-0317",N/i,ALEGRETE-DP@PC.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Alegrete,"Alegrete,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,97542-200,"Rua Demétrio Ribeiro, nº 283, Centro, Alegrete/RS",Centro,"Rua Demétrio Ribeiro, nº 283, Centro, Alegrete/RS,Alegrete-RS,97542-200",-29.783473,-55.7890389,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro de Atendimento à Mulher – CRAM de Alegrete/RS,(55) 3120-1024,(55) 99159-7273,,,,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Alvorada,"Alvorada,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,94820-450,"Rua Alberto Pasqualini, 404, Sumaré",N/i,"Rua Alberto Pasqualini, 404, Sumaré,Alvorada-RS,94820-450",-29.9953315,-51.0778648,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia Especializada De Atendimento À Mulher (Deam),"(51) 3483-8272, (51) 3442-1144",N/i,alvorada-deam@policiacivil.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Bagé,"Bagé,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,96400-000,"RUA GENERAL TELES 864, BAIRRO CENTRO",N/i,"RUA GENERAL TELES 864, BAIRRO CENTRO,Bagé-RS,96400-000",-31.3308986,-54.1011965,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Referência Da Mulher (Crm),(53) 3242-6551,(53) 3242-6551,COORD.MULHER@BAGE.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Bagé,"Bagé,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,96400-003,"Av. Sete de Setembro, nº 634, Centro",Centro,"Av. Sete de Setembro, nº 634, Centro,Bagé-RS,96400-003",-31.335367,-54.105021,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia Da Mulher,(53) 3241-3709,N/i,bage-deam@pc.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Bagé,"Bagé,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Bagé-RS,SIGILOSO",-31.3332525,-54.106536,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Casa Da Mulher,SIGILOSO,SIGILOSO,NÃO INFORMADO,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Barão,"Barão,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95730-000,"RUA DA ESTAÇÃO Nº 1411, BAIRRO: CENTRO",N/i,"RUA DA ESTAÇÃO Nº 1411, BAIRRO: CENTRO,Barão-RS,95730-000",-29.3746619,-51.5035718,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Referencia Da Mulher (Crm),(51) 3696-2271,(51) 3696-1200,ELISANGELAVELASQUES02@GMAIL.COM,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Bento Gonçalves,"Bento Gonçalves,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95700-000,"R. Mal. Floriano, 142, Centro",N/i,"R. Mal. Floriano, 142, Centro,Bento Gonçalves-RS,95700-000",-29.1687443,-51.5175949,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia Especializada De Atendimento À Mulher (Deam),(54) 3454-2899,N/i,bentogoncalves-deam@pc.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Bento Gonçalves,"Bento Gonçalves,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95700-000,"RUA ASSIS BRASIL 94, BAIRRO: CENTRO",N/i,"RUA ASSIS BRASIL 94, BAIRRO: CENTRO,Bento Gonçalves-RS,95700-000",-29.1645016,-51.5163834,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Referência À Mulher Em Situação De Violência (Revivi),(54) 3454-5400,(51) 3055-7418,REVEVIR@BENTOGONÇALVES.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Cachoeira do Sul,"Cachoeira do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,96508-000,SALDANHA MARINHO 48 CENTRO,N/i,"SALDANHA MARINHO 48 CENTRO,Cachoeira do Sul-RS,96508-000",-30.0521842,-52.890120499999988,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital De Caridade E Beneficencia,(51) 3722-0745,N/i,adm@hcb.com.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Cachoeira do Sul,"Cachoeira do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,N/i,,N/i,",Cachoeira do Sul-RS,N/i",-30.03377489999999,-52.8943402,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Sala Das Margaridas (Deam),(51) 3722-3388,N/i,cachoeira-dpca@pc.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Cachoeirinha,"Cachoeirinha,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,N/i,"Avenida José Brambila, 1.026 - Vista Alegre",N/i,"Avenida José Brambila, 1.026 - Vista Alegre,Cachoeirinha-RS,N/i",-29.9317176,-51.0769613,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Cartório Especializado No Atendimento À Mulher,"(51) 3469-7000, (51) 3469-1339",N/i,cachoeirinha-dp02@pc.rs.gov.br<br>,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Camaquã,"Camaquã,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,N/i,"Rua Professora Luiza Maraninche, 475 - Centro",N/i,"Rua Professora Luiza Maraninche, 475 - Centro,Camaquã-RS,N/i",-30.8492996,-51.8168075,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Sala Das Margaridas (Deam),"(51) 3671-4996, (51) 3671-4900, (51) 3671-9349",N/i,dp-camaqua@pc.rs.gov.br<br>,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Campo Bom,"Campo Bom,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,N/i,"Av Emílio Vetter, 422",N/i,"Av Emílio Vetter, 422,Campo Bom-RS,N/i",-29.6737605,-51.0732759,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Sala Das Margaridas (Deam),(51) 3597-1313,N/i,campobom-dp@pc.rs.gov.br<br>,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Canela,"Canela,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95680-000,"AVENIDA OSVALDO ARANHA 485, SALA 1, CENTRO",N/i,"AVENIDA OSVALDO ARANHA 485, SALA 1, CENTRO,Canela-RS,95680-000",-29.362617699999991,-50.8191587,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Posto Policial Para Mulher - Delegacia De Polícia - Sala Das Margaridas,(54) 3278-0032,N/i,PPM-CANELA@PC.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Canoas,"Canoas,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,92010-230,"RUA SIQUEIRA CAMPOS,  Nº321 BAIRRO CENTRO",Centro,"RUA SIQUEIRA CAMPOS,  Nº321 BAIRRO CENTRO,Canoas-RS,92010-230",-29.9129439,-51.1799411,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro de Referência para Mulher em Situação de Violência Doméstica e de Gênero - CRM Patrícia Esber,(51) 3464-0706, (51) 99815-3503 (whatsapp),crm@canoas.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Canoas,"Canoas,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,92025-340,"AV. HUMAITÁ, 1120, Nossa Senhora das Graças",N/i,"AV. HUMAITÁ, 1120, Nossa Senhora das Graças,Canoas-RS,92025-340",-29.9264835,-51.177105399999988,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Especializada No Atendimento À Mulher (Deam),(51) 3462-9700,N/i,CANOAS-DM@PC.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Canoas,"Canoas,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,92310-205,"R. Lenine Nequete, 60 -Centro - Canoas",N/i,"R. Lenine Nequete, 60 -Centro - Canoas,Canoas-RS,92310-205",-29.9219523,-51.1850725,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado Da Violência Doméstica E Familiar,(51) 3472-1184,N/i,frcanoasvdfam@tj.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Canoas,"Canoas,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,92425-900,AVENIDA FARROUPILHA 8001 SAO JOSE,N/i,"AVENIDA FARROUPILHA 8001 SAO JOSE,Canoas-RS,92425-900",-29.8891762,-51.1506985,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Universitario De Canoas,(51) 3478-8000,N/i,diretoria.hu@hucanoas.com.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Canoas,"Canoas,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Canoas-RS,SIGILOSO",-29.9077898,-51.1847036,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Casa Abrigo Para Mulheres Vítima De Violência Casa Azul,SIGILOSO,SIGILOSO,NÃO INFORMADO,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Carazinho,"Carazinho,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,99500-000,"AVENIDA FLORES DA CUNHA 532, CENTRO",N/i,"AVENIDA FLORES DA CUNHA 532, CENTRO,Carazinho-RS,99500-000",-28.2812483,-52.7814314,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Posto Policial Para Mulher – Delegacia De Polícia,(54) 3329-8600,N/i,MAGALI-FRAGOSO@PC.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Carlos Barbosa,"Carlos Barbosa,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,N/i,"Rua Veneza, 371",N/i,"Rua Veneza, 371,Carlos Barbosa-RS,N/i",-29.2906263,-51.5000203,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Cartório Especializado No Atendimento À Mulher,(54) 3461-1337,N/i,carlosbarbosa-dp@pc.rs.gov.br<br>,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Carlos Barbosa,"Carlos Barbosa,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Carlos Barbosa-RS,SIGILOSO",-29.29535649999999,-51.5012456,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),N/I,SIGILOSO,SIGILOSO,creas@carlosbarbosa.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Caxias do Sul,"Caxias do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95020-190,"Rua Dr. Montaury, 2107 - Madureira - Caxias do Sul",N/i,"Rua Dr. Montaury, 2107 - Madureira - Caxias do Sul,Caxias do Sul-RS,95020-190",-29.1753956,-51.18019,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado Da Violência Doméstica E Familiar,(54) 3228-1988,N/i,frcaxsuljvd@tjrs.jus.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Caxias do Sul,"Caxias do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95020-190,"Rua Dr. Montaury, nº 1387 - 1º andar, Centro",N/i,"Rua Dr. Montaury, nº 1387 - 1º andar, Centro,Caxias do Sul-RS,95020-190",-29.1687364,-51.1802023,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia De Polícia Especializada No Atendimento À Mulher (Deam),(54) 3220-9280,N/i,CAXIASDOSUL-DM@PC.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Caxias do Sul,"Caxias do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95020-460,"RUA ALFREDO CHAVES, 1333 - BAIRRO EXPOSÇÃO",N/i,"RUA ALFREDO CHAVES, 1333 - BAIRRO EXPOSÇÃO,Caxias do Sul-RS,95020-460",-29.1732106,-51.176826899999988,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Referência Para Mulher (Crm) – Rompendo Paradigmas,(54) 3218-6316,N/i,CRMULHER@CAXIAS.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Caxias do Sul,"Caxias do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,95070-561,RUA PROFESSOR ANTONIO VIGNOLLI 255 PETROPOLIS,N/i,"RUA PROFESSOR ANTONIO VIGNOLLI 255 PETROPOLIS,Caxias do Sul-RS,95070-561",-29.161239,-51.1559996,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Geral,(54) 3218-7200,N/i,hgeral@ucs.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Caxias do Sul,"Caxias do Sul,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Caxias do Sul-RS,SIGILOSO",-29.1740137,-51.1812032,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),N/I,SIGILOSO,SIGILOSO,cavr@caxias.rs.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Cruz Alta,"Cruz Alta,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,98025-460,"RUA CORONEL JOSÉ GABRIEL, Nº 21 - BAIRRO: SCHETTERT",N/i,"RUA CORONEL JOSÉ GABRIEL, Nº 21 - BAIRRO: SCHETTERT,Cruz Alta-RS,98025-460",-28.6288621,-53.6071679,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia Especializada No Atendimento À Mulher (Deam),(55) 3322-6160,N/i,CRUZALTA-DM@PC.RS.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
RS,Cruz Alta,"Cruz Alta,RS,Brasil",RIO GRANDE DO SUL,Rio Grande do Sul,Sul,98100-000,"RUA JOÃO MANOEL 090, BAIRRO: CENTRO",N/i,"RUA JOÃO MANOEL 090, BAIRRO: CENTRO,Cruz Alta-RS,98100-000",-28.6425303,-53.6003669,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Referência (Crmm) Maria Mulher – Cruz Alta,(55) 3343-2084,(55) 3322-1716,COORDENADORIAPSEH@BOL.COM.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
